sample,signal_a_time,signal_b_time,delay_ns
614,1965.4856500458882,1965.9856500458882,0.5
615,1968.222663918363,1968.722663918363,0.5
616,1971.4190186728922,1971.9190186728922,0.5
617,1974.7426130707543,1975.2426130707543,0.5
618,1977.893981624325,1978.393981624325,0.5
619,1981.0428766148368,1981.5428766148368,0.5
620,1984.040324950895,1984.540324950895,0.5
621,1987.4930335454146,1987.9930335454146,0.5
622,1990.9754648052856,1991.4754648052856,0.5
623,1994.0684639472247,1994.5684639472247,0.5
624,1997.318337295325,1997.818337295325,0.5
625,2000.097776866714,2000.597776866714,0.5
626,2003.2024190699515,2003.7024190699515,0.5
627,2006.5755026819866,2007.0755026819866,0.5
628,2009.8121250804675,2010.3121250804675,0.5
629,2013.220138433707,2013.720138433707,0.5
630,2015.863127236073,2016.363127236073,0.5
631,2019.7078502579113,2020.2078502579113,0.5
632,2022.5706586463068,2023.0706586463068,0.5
633,2025.7172040440362,2026.2172040440362,0.5
634,2028.800479414977,2029.300479414977,0.5
635,2031.872248987659,2032.372248987659,0.5
636,2035.5681744708277,2036.0681744708277,0.5
637,2038.6185239794763,2039.1185239794763,0.5
638,2041.5461882380935,2042.0461882380935,0.5
639,2044.745484695632,2045.245484695632,0.5
640,2048.13766354219,2048.63766354219,0.5
641,2051.7389448191093,2052.2389448191093,0.5
642,2054.5535422757816,2055.0535422757816,0.5
643,2057.505151987434,2058.005151987434,0.5
644,2060.956951997244,2061.456951997244,0.5
645,2064.151875928115,2064.651875928115,0.5
646,2066.867363345479,2067.367363345479,0.5
647,2070.596201732767,2071.096201732767,0.5
648,2073.761193832032,2074.261193832032,0.5
649,2077.14694204304,2077.64694204304,0.5
650,2080.5778120210693,2081.0778120210693,0.5
651,2083.633653839993,2084.133653839993,0.5
652,2086.5548831279757,2087.0548831279757,0.5
653,2089.5876757163414,2090.0876757163414,0.5
654,2093.523972890743,2094.023972890743,0.5
655,2096.2214646488987,2096.7214646488987,0.5
656,2099.4127268524817,2099.9127268524817,0.5
657,2102.6054360086805,2103.1054360086805,0.5
658,2105.850198010259,2106.350198010259,0.5
659,2108.982029007724,2109.482029007724,0.5
660,2112.096488720736,2112.596488720736,0.5
661,2115.302169365867,2115.802169365867,0.5
662,2118.6053105320752,2119.1053105320752,0.5
663,2121.703496263895,2122.203496263895,0.5
664,2124.8699320935893,2125.3699320935893,0.5
665,2128.2341073276666,2128.7341073276666,0.5
666,2131.362145870647,2131.862145870647,0.5
667,2134.914259943851,2135.414259943851,0.5
668,2137.2835874164593,2137.7835874164593,0.5
669,2141.2324027805253,2141.7324027805253,0.5
670,2144.4636384806436,2144.9636384806436,0.5
671,2147.0000634276657,2147.5000634276657,0.5
672,2150.5465239873347,2151.0465239873347,0.5
673,2153.741093364955,2154.241093364955,0.5
674,2156.7341992312136,2157.2341992312136,0.5
675,2160.060458264642,2160.560458264642,0.5
676,2163.19422646507,2163.69422646507,0.5
677,2166.9671157548514,2167.4671157548514,0.5
678,2170.0041173767995,2170.5041173767995,0.5
679,2173.2716127491717,2173.7716127491717,0.5
680,2176.3619561749847,2176.8619561749847,0.5
681,2179.1921314399356,2179.6921314399356,0.5
682,2182.513357772926,2183.013357772926,0.5
683,2185.916456770431,2186.416456770431,0.5
684,2188.7744763284104,2189.2744763284104,0.5
685,2192.3618216082264,2192.8618216082264,0.5
686,2195.3714768745635,2195.8714768745635,0.5
687,2198.5448978246886,2199.0448978246886,0.5
688,2201.9623740118423,2202.4623740118423,0.5
689,2205.109354712502,2205.609354712502,0.5
690,2208.148628849044,2208.648628849044,0.5
691,2211.6530080748844,2212.1530080748844,0.5
692,2214.4052494806947,2214.9052494806947,0.5
693,2217.944969299607,2218.444969299607,0.5
694,2221.1407224618147,2221.6407224618147,0.5
695,2224.1605129543614,2224.6605129543614,0.5
696,2227.487968878676,2227.987968878676,0.5
697,2230.3728395909534,2230.8728395909534,0.5
698,2234.0081877420753,2234.5081877420753,0.5
699,2236.9867219429484,2237.4867219429484,0.5
700,2240.1194777981364,2240.6194777981364,0.5
701,2243.634144279411,2244.134144279411,0.5
702,2246.483793728138,2246.983793728138,0.5
703,2249.5432902389766,2250.0432902389766,0.5
704,2252.713976695548,2253.213976695548,0.5
705,2256.346824552525,2256.846824552525,0.5
706,2259.16985672376,2259.66985672376,0.5
707,2262.977221462659,2263.477221462659,0.5
708,2265.4101967766887,2265.9101967766887,0.5
709,2269.366193963927,2269.866193963927,0.5
710,2272.2694262157124,2272.7694262157124,0.5
711,2275.408200131901,2275.908200131901,0.5
712,2278.518878968917,2279.018878968917,0.5
713,2281.908010041152,2282.408010041152,0.5
714,2285.0209759097997,2285.5209759097997,0.5
715,2288.4494832586915,2288.9494832586915,0.5
716,2291.4519884440238,2291.9519884440238,0.5
717,2294.659523298587,2295.159523298587,0.5
718,2297.757060535855,2298.257060535855,0.5
719,2301.0187138855567,2301.5187138855567,0.5
720,2304.2919833960827,2304.7919833960827,0.5
721,2307.0887093957763,2307.5887093957763,0.5
722,2310.3614260218897,2310.8614260218897,0.5
723,2313.9800359571186,2314.4800359571186,0.5
724,2317.065876257943,2317.565876257943,0.5
725,2320.1952265350496,2320.6952265350496,0.5
726,2323.4360300209364,2323.9360300209364,0.5
727,2326.7021796073986,2327.2021796073986,0.5
728,2329.7250313622676,2330.2250313622676,0.5
729,2332.8776423852523,2333.3776423852523,0.5
730,2336.2727924133555,2336.7727924133555,0.5
731,2339.238268838816,2339.738268838816,0.5
732,2342.7159139774853,2343.2159139774853,0.5
733,2345.494066737498,2345.994066737498,0.5
734,2349.240734617814,2349.740734617814,0.5
735,2352.3297430188345,2352.8297430188345,0.5
736,2355.486749501218,2355.986749501218,0.5
737,2358.8324017831474,2359.3324017831474,0.5
738,2362.169278507254,2362.669278507254,0.5
739,2365.2393776633685,2365.7393776633685,0.5
740,2367.868648836102,2368.368648836102,0.5
741,2371.1812283210243,2371.6812283210243,0.5
742,2374.5125000308353,2375.0125000308353,0.5
743,2377.84300198842,2378.34300198842,0.5
744,2381.141635614475,2381.641635614475,0.5
745,2384.0932750797538,2384.5932750797538,0.5
746,2387.476097227283,2387.976097227283,0.5
747,2390.48798731992,2390.98798731992,0.5
748,2393.7170803777954,2394.2170803777954,0.5
749,2396.7583717510274,2397.2583717510274,0.5
750,2400.0553773531783,2400.5553773531783,0.5
751,2403.17000711328,2403.67000711328,0.5
752,2406.4454894158107,2406.9454894158107,0.5
753,2410.051712457731,2410.551712457731,0.5
754,2412.8514243526465,2413.3514243526465,0.5
755,2416.7681005753834,2417.2681005753834,0.5
756,2419.540607774595,2420.040607774595,0.5
757,2422.6792314511613,2423.1792314511613,0.5
758,2425.6709127023896,2426.1709127023896,0.5
759,2429.182966266311,2429.682966266311,0.5
760,2432.1280967571847,2432.6280967571847,0.5
761,2435.4679463173643,2435.9679463173643,0.5
762,2439.155881294092,2439.655881294092,0.5
763,2441.824972438497,2442.324972438497,0.5
764,2445.2743591157023,2445.7743591157023,0.5
765,2448.104189197423,2448.604189197423,0.5
766,2451.438146816352,2451.938146816352,0.5
767,2454.999624673582,2455.499624673582,0.5
768,2457.7203911669003,2458.2203911669003,0.5
769,2461.4085943220603,2461.9085943220603,0.5
770,2464.3879750295555,2464.8879750295555,0.5
771,2467.334251319289,2467.834251319289,0.5
772,2470.773546254282,2471.273546254282,0.5
773,2474.0418956283993,2474.5418956283993,0.5
774,2477.17206676292,2477.67206676292,0.5
775,2479.933979858502,2480.433979858502,0.5
776,2483.302917399318,2483.802917399318,0.5
777,2486.599161139376,2487.099161139376,0.5
778,2489.8340982126697,2490.3340982126697,0.5
779,2493.173439350003,2493.673439350003,0.5
780,2496.2851651626825,2496.7851651626825,0.5
781,2499.182876122757,2499.682876122757,0.5
782,2502.726304596704,2503.226304596704,0.5
783,2505.9727022075626,2506.4727022075626,0.5
784,2509.162863180095,2509.662863180095,0.5
785,2512.467381267623,2512.967381267623,0.5
786,2515.6183295854253,2516.1183295854253,0.5
787,2518.7437012023643,2519.2437012023643,0.5
788,2521.83815207623,2522.33815207623,0.5
789,2524.720313063822,2525.220313063822,0.5
790,2528.3387489263546,2528.8387489263546,0.5
791,2531.494682851964,2531.994682851964,0.5
792,2534.707781113974,2535.207781113974,0.5
793,2537.598435663374,2538.098435663374,0.5
794,2540.8378941024594,2541.3378941024594,0.5
795,2544.465056013211,2544.965056013211,0.5
796,2547.446834443776,2547.946834443776,0.5
797,2550.791365646025,2551.291365646025,0.5
798,2553.8610492137796,2554.3610492137796,0.5
799,2557.0616567984557,2557.5616567984557,0.5
800,2560.443682363755,2560.943682363755,0.5
801,2563.3531366889197,2563.8531366889197,0.5
802,2566.6758898219546,2567.1758898219546,0.5
803,2569.7645306408285,2570.2645306408285,0.5
804,2572.970406485086,2573.470406485086,0.5
805,2576.1957913378824,2576.6957913378824,0.5
806,2579.502372548906,2580.002372548906,0.5
807,2582.56251610225,2583.06251610225,0.5
808,2586.1097370837006,2586.6097370837006,0.5
809,2588.879984430145,2589.379984430145,0.5
810,2592.2218515937598,2592.7218515937598,0.5
811,2595.3715997429404,2595.8715997429404,0.5
812,2598.9492615634695,2599.4492615634695,0.5
813,2601.899496973904,2602.399496973904,0.5
814,2605.2668749584986,2605.7668749584986,0.5
815,2607.963714008001,2608.463714008001,0.5
816,2611.5145561677855,2612.0145561677855,0.5
817,2614.8393923057392,2615.3393923057392,0.5
818,2617.878242976473,2618.378242976473,0.5
819,2621.2752022856344,2621.7752022856344,0.5
820,2624.158968552604,2624.658968552604,0.5
821,2627.7446157626646,2628.2446157626646,0.5
822,2631.1228459313543,2631.6228459313543,0.5
823,2633.7908186265454,2634.2908186265454,0.5
824,2636.974605866357,2637.474605866357,0.5
825,2640.5547032980635,2641.0547032980635,0.5
826,2643.7802608637894,2644.2802608637894,0.5
827,2646.5600944612156,2647.0600944612156,0.5
828,2649.7809491352305,2650.2809491352305,0.5
829,2653.008949608881,2653.508949608881,0.5
830,2655.996736460449,2656.496736460449,0.5
831,2659.2822162053626,2659.7822162053626,0.5
832,2662.465438473312,2662.965438473312,0.5
833,2665.713027145645,2666.213027145645,0.5
834,2669.0599697131915,2669.5599697131915,0.5
835,2672.3140696691794,2672.8140696691794,0.5
836,2675.7776468532384,2676.2776468532384,0.5
837,2678.4681959785307,2678.9681959785307,0.5
838,2682.065051298377,2682.565051298377,0.5
839,2685.02570908184,2685.52570908184,0.5
840,2688.258934140758,2688.758934140758,0.5
841,2691.604110813125,2692.104110813125,0.5
842,2694.4449225423823,2694.9449225423823,0.5
843,2697.946268927935,2698.446268927935,0.5
844,2701.103397452344,2701.603397452344,0.5
845,2704.368917295506,2704.868917295506,0.5
846,2707.5285808034887,2708.0285808034887,0.5
847,2711.1621271346926,2711.6621271346926,0.5
848,2713.743839141863,2714.243839141863,0.5
849,2716.9655077797165,2717.4655077797165,0.5
850,2720.147399097435,2720.647399097435,0.5
851,2723.361251810891,2723.861251810891,0.5
852,2726.5451898412653,2727.0451898412653,0.5
853,2730.110790604951,2730.610790604951,0.5
854,2733.357408180331,2733.857408180331,0.5
855,2736.159478103986,2736.659478103986,0.5
856,2739.3074762801184,2739.8074762801184,0.5
857,2742.76855053802,2743.26855053802,0.5
858,2745.7641428498896,2746.2641428498896,0.5
859,2749.2014938543,2749.7014938543,0.5
860,2752.3158121269225,2752.8158121269225,0.5
861,2755.172398731756,2755.672398731756,0.5
862,2758.9853686270244,2759.4853686270244,0.5
863,2762.235363153381,2762.735363153381,0.5
864,2764.953949912668,2765.453949912668,0.5
865,2768.199287370781,2768.699287370781,0.5
866,2771.5343207929163,2772.0343207929163,0.5
867,2774.7443591047722,2775.2443591047722,0.5
868,2778.0094966333127,2778.5094966333127,0.5
869,2781.4801487185346,2781.9801487185346,0.5
870,2784.243038397285,2784.743038397285,0.5
871,2787.3190884258793,2787.8190884258793,0.5
872,2790.4032040611874,2790.9032040611874,0.5
873,2793.733201930805,2794.233201930805,0.5
874,2797.073082576222,2797.573082576222,0.5
875,2800.6389395755036,2801.1389395755036,0.5
876,2803.376825774996,2803.876825774996,0.5
877,2806.725425657134,2807.225425657134,0.5
878,2809.8777035195953,2810.3777035195953,0.5
879,2813.3189867855026,2813.8189867855026,0.5
880,2816.787014647991,2817.287014647991,0.5
881,2819.375774440235,2819.875774440235,0.5
882,2822.584380338319,2823.084380338319,0.5
883,2826.0914204342394,2826.5914204342394,0.5
884,2829.219286588754,2829.719286588754,0.5
885,2832.6525697879792,2833.1525697879792,0.5
886,2835.6003339919007,2836.1003339919007,0.5
887,2838.6120099686814,2839.1120099686814,0.5
888,2842.00231938498,2842.50231938498,0.5
889,2845.3062491669616,2845.8062491669616,0.5
890,2848.448924919088,2848.948924919088,0.5
891,2851.586603321073,2852.086603321073,0.5
892,2854.8988034847725,2855.3988034847725,0.5
893,2858.119647696947,2858.619647696947,0.5
894,2861.362540409068,2861.862540409068,0.5
895,2864.4161706203818,2864.9161706203818,0.5
896,2867.453325058804,2867.953325058804,0.5
897,2870.716411444157,2871.216411444157,0.5
898,2874.1286905321754,2874.6286905321754,0.5
899,2876.9243216366795,2877.4243216366795,0.5
900,2880.361763464655,2880.861763464655,0.5
901,2883.4096810724177,2883.9096810724177,0.5
902,2886.6944178314734,2887.1944178314734,0.5
903,2890.144679271411,2890.644679271411,0.5
904,2893.127528744497,2893.627528744497,0.5
905,2896.2989162725275,2896.7989162725275,0.5
906,2899.2179777667034,2899.7179777667034,0.5
907,2902.839519740108,2903.339519740108,0.5
908,2906.019685895134,2906.519685895134,0.5
909,2909.52356003557,2910.02356003557,0.5
910,2912.2296734759216,2912.7296734759216,0.5
911,2915.5353792204482,2916.0353792204482,0.5
912,2918.741745923661,2919.241745923661,0.5
913,2922.2076798748744,2922.7076798748744,0.5
914,2925.0734501444476,2925.5734501444476,0.5
915,2928.3486335880825,2928.8486335880825,0.5
916,2931.614728616875,2932.114728616875,0.5
917,2934.7307911715657,2935.2307911715657,0.5
918,2937.8045026560276,2938.3045026560276,0.5
919,2941.1329274095206,2941.6329274095206,0.5
920,2944.509155792916,2945.009155792916,0.5
921,2947.289446415065,2947.789446415065,0.5
922,2950.7216634417796,2951.2216634417796,0.5
923,2953.755365375966,2954.255365375966,0.5
924,2957.334718896742,2957.834718896742,0.5
925,2959.9913922220035,2960.4913922220035,0.5
926,2963.384565265509,2963.884565265509,0.5
927,2966.772112041979,2967.272112041979,0.5
928,2970.2100945048164,2970.7100945048164,0.5
929,2973.084159678758,2973.584159678758,0.5
930,2976.1865898576375,2976.6865898576375,0.5
931,2979.8741812088674,2980.3741812088674,0.5
932,2982.408667046899,2982.908667046899,0.5
933,2985.4588286676617,2985.9588286676617,0.5
934,2989.1869127809996,2989.6869127809996,0.5
935,2992.1988190781217,2992.6988190781217,0.5
936,2995.295303391569,2995.795303391569,0.5
937,2998.8415412764584,2999.3415412764584,0.5
938,3001.9489501617563,3002.4489501617563,0.5
939,3004.987694324858,3005.487694324858,0.5
940,3008.044769203274,3008.544769203274,0.5
941,3011.675641580667,3012.175641580667,0.5
942,3014.831510382606,3015.331510382606,0.5
943,3017.8819550062617,3018.3819550062617,0.5
944,3021.47143761023,3021.97143761023,0.5
945,3024.0884132897586,3024.5884132897586,0.5
946,3027.197645240842,3027.697645240842,0.5
947,3030.564688693054,3031.064688693054,0.5
948,3033.8942731357624,3034.3942731357624,0.5
949,3037.1523782609015,3037.6523782609015,0.5
950,3040.2557831914687,3040.7557831914687,0.5
951,3043.5747615143464,3044.0747615143464,0.5
952,3046.4543625822084,3046.9543625822084,0.5
953,3050.1937434198644,3050.6937434198644,0.5
954,3053.0888802953746,3053.5888802953746,0.5
955,3056.529089729374,3057.029089729374,0.5
956,3059.574495664335,3060.074495664335,0.5
957,3062.797621270893,3063.297621270893,0.5
958,3066.0205441151124,3066.5205441151124,0.5
959,3069.1964524030727,3069.6964524030727,0.5
960,3072.4357752750457,3072.9357752750457,0.5
961,3075.773381261102,3076.273381261102,0.5
962,3078.747175021019,3079.247175021019,0.5
963,3082.0499915705996,3082.5499915705996,0.5
964,3085.090563712228,3085.590563712228,0.5
965,3088.596854326178,3089.096854326178,0.5
966,3091.3738724546793,3091.8738724546793,0.5
967,3095.0696590336765,3095.5696590336765,0.5
968,3097.901759388969,3098.401759388969,0.5
969,3100.8239559906774,3101.3239559906774,0.5
970,3104.3360519260864,3104.8360519260864,0.5
971,3107.374540743612,3107.874540743612,0.5
972,3110.879199816908,3111.379199816908,0.5
973,3113.7808663432534,3114.2808663432534,0.5
974,3117.022474484474,3117.522474484474,0.5
975,3119.934123056931,3120.434123056931,0.5
976,3123.4218899712737,3123.9218899712737,0.5
977,3126.2278954018007,3126.7278954018007,0.5
978,3129.5962107344326,3130.0962107344326,0.5
979,3133.265394262362,3133.765394262362,0.5
980,3136.4707913948664,3136.9707913948664,0.5
981,3139.5990429074964,3140.0990429074964,0.5
982,3142.520876198517,3143.020876198517,0.5
983,3145.9050491879175,3146.4050491879175,0.5
984,3149.114190983331,3149.614190983331,0.5
985,3152.0835585853138,3152.5835585853138,0.5
986,3155.816231215509,3156.316231215509,0.5
987,3158.891344045274,3159.391344045274,0.5
988,3161.871998784396,3162.371998784396,0.5
989,3165.1218888189637,3165.6218888189637,0.5
990,3168.3585082447576,3168.8585082447576,0.5
991,3171.1088047414864,3171.6088047414864,0.5
992,3174.66803627067,3175.16803627067,0.5
993,3177.7813949295783,3178.2813949295783,0.5
994,3180.917787809202,3181.417787809202,0.5
995,3184.2622117846067,3184.7622117846067,0.5
996,3187.878289180557,3188.378289180557,0.5
997,3190.847240479444,3191.347240479444,0.5
998,3193.805156141237,3194.305156141237,0.5
999,3197.234228527468,3197.734228527468,0.5
1000,3200.5999030905173,3201.0999030905173,0.5
1001,3203.7052787717857,3204.2052787717857,0.5
1002,3206.7325981411905,3207.2325981411905,0.5
